id,corpus,site,region,period,material,type,signs_str,sign_count,pdr_reading,grammar_pattern,n_translated,n_unknown,coverage,sanskrit,translation_yaj
1367.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+400-098+,1,[+400-098+],SOLO,0,1,0.0,ref:281.1,
1368.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,]000-000+,1,[]000-000+],SOLO,0,1,0.0,,
1368.2,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+700-000[,1,[+700-000[],SOLO,0,1,0.0,,
1369.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+740-690-642-240+,1,[+740-690-642-240+],SOLO,0,1,0.0,ref:1058.1,
1369.2,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+700-034+,1,[+700-034+],SOLO,0,1,0.0,ref:198.2,
1370.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+400-740-032-060-013+,1,[+400-740-032-060-013+],SOLO,0,1,0.0,tama-SaniH,The dark[ŚivaP] Śiva[W]
1370.2,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+700-034+,1,[+700-034+],SOLO,0,1,0.0,ref:198.2,
1371.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:R,+400-740-176+,1,[+400-740-176+],SOLO,0,1,0.0,ref:260.2,
1371.2,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:R,+700-033+,1,[+700-033+],SOLO,0,1,0.0,ref:212.1,
1372.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+400-740-176+,1,[+400-740-176+],SOLO,0,1,0.0,ref:260.2,
1372.2,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+700-033+,1,[+700-033+],SOLO,0,1,0.0,ref:212.1,
1373.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:R,+400-740-176+,1,[+400-740-176+],SOLO,0,1,0.0,ref:260.2,
1373.2,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:R,+700-033+,1,[+700-033+],SOLO,0,1,0.0,ref:212.1,
1374.1,yajnadevam,Harappa,Inter-Riverine,-,-,TAB:I,+400-740-176+,1,[+400-740-176+],SOLO,0,1,0.0,ref:260.2,
1374.2,yajnadevam,Harappa,Inter-Riverine,-,-,TAB:I,+700-033+,1,[+700-033+],SOLO,0,1,0.0,ref:212.1,
1374.3,yajnadevam,Harappa,Inter-Riverine,-,-,TAB:I,+700-033+,1,[+700-033+],SOLO,0,1,0.0,ref:212.1,
1375.1,yajnadevam,Harappa,Inter-Riverine,-,-,TAB:I,+700-033+,1,[+700-033+],SOLO,0,1,0.0,ref:212.1,
1375.2,yajnadevam,Harappa,Inter-Riverine,-,-,TAB:I,+400-740-176+,1,[+400-740-176+],SOLO,0,1,0.0,ref:260.2,
1376.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+400-740-176+,1,[+400-740-176+],SOLO,0,1,0.0,ref:260.2,
1376.2,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+700-033+,1,[+700-033+],SOLO,0,1,0.0,ref:212.1,
1377.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+400-156-435-255+,1,[+400-156-435-255+],SOLO,0,1,0.0,ref:234.2,
1377.2,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+034-700+,1,[+034-700+],SOLO,0,1,0.0,ref:396.1,
1377.3,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+740-000+,1,[+740-000+],SOLO,0,1,0.0,,
1378.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+526-550-220+,1,[+526-550-220+],SOLO,0,1,0.0,ref:945.2,
1378.2,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+032-700+,1,[+032-700+],SOLO,0,1,0.0,ref:409.1,
1379.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+824-032-578-415+,1,[+824-032-578-415+],SOLO,0,1,0.0,ref:222.1,
1379.2,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+740-636-240-060-692+,1,[+740-636-240-060-692+],SOLO,0,1,0.0,ref:424.2,
1380.1,yajnadevam,Harappa,Inter-Riverine,-,-,TAB:I,+740-000-000-000+,1,[+740-000-000-000+],SOLO,0,1,0.0,,
1380.2,yajnadevam,Harappa,Inter-Riverine,-,-,TAB:I,+700-032+,1,[+700-032+],SOLO,0,1,0.0,ref:39.1,
1381.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+740-760-797+,1,[+740-760-797+],SOLO,0,1,0.0,asrAn,tears[RV] (of/by Śiva)
1381.2,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+700-032+,1,[+700-032+],SOLO,0,1,0.0,ref:39.1,
1382.1,yajnadevam,Harappa,Inter-Riverine,-,-,TAB:I,+565-741-263+,1,[+565-741-263+],SOLO,0,1,0.0,tam asi,That[RV] you are[√अस् लट् 2s]
1382.2,yajnadevam,Harappa,Inter-Riverine,-,-,TAB:I,+700-034+,1,[+700-034+],SOLO,0,1,0.0,ref:198.2,
1382.3,yajnadevam,Harappa,Inter-Riverine,-,-,TAB:I,+692-892+,1,[+692-892+],SOLO,0,1,0.0,Dakka,O destroyer[√धक्क् अच्]
1383.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+520-220-415+,1,[+520-220-415+],SOLO,0,1,0.0,ref:221.1,
1384.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+740-000-740-000-590-031+,1,[+740-000-740-000-590-031+],SOLO,0,1,0.0,,
1385.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,TAB:I,+154-003+,1,[+154-003+],SOLO,0,1,0.0,ref:85.1,
1386.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:R,+700+,1,[+700+],SOLO,0,1,0.0,ref:122.1,
1386.2,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:R,+033+,1,[+033+],SOLO,0,1,0.0,ref:337.1,
1387.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:CY,+400-156-384-031+,1,[+400-156-384-031+],SOLO,0,1,0.0,ref:1346.1,
1388.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:CY,+368-033-705-031-741-390-741+,1,[+368-033-705-031-741-390-741+],SOLO,0,1,0.0,anarRa-aYjan,O tranquil(without tumult)[न अर्ण RV] anointer[√अञ्ज् शतृ][Śiva bhiṣak]
1388.2,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:CY,+700-033+,1,[+700-033+],SOLO,0,1,0.0,ref:212.1,
1389.1,yajnadevam,Harappa,Inter-Riverine,-,Clay,POT:T:g,+037+,1,[+037+],SOLO,0,1,0.0,ref:34.1,
1390.1,yajnadevam,Harappa,Inter-Riverine,-,Clay,POT:T:g,+700-036+,1,[+700-036+],SOLO,0,1,0.0,ref:39.1,
1391.1,yajnadevam,Harappa,Inter-Riverine,-,Clay,POT:T:g,+700-033+,1,[+700-033+],SOLO,0,1,0.0,ref:212.1,
1392.1,yajnadevam,Harappa,Inter-Riverine,-,-,POT:T:g,+033+,1,[+033+],SOLO,0,1,0.0,ref:337.1,
1393.1,yajnadevam,Harappa,Inter-Riverine,-,Clay,POT:T:g,+151+,1,[+151+],SOLO,0,1,0.0,ref:182.1,
1394.1,yajnadevam,Harappa,Inter-Riverine,-,-,POT:T:g,]000-220-002-000[,1,[]000-220-002-000[],SOLO,0,1,0.0,,
1395.1,yajnadevam,Harappa,Inter-Riverine,-,-,POT:T:g,]861+,1,[]861+],SOLO,0,1,0.0,,
1396.1,yajnadevam,Harappa,Inter-Riverine,-,Copper,IMPL,+930-632-920+,1,[+930-632-920+],SOLO,0,1,0.0,datta-Arava,O one given[RV] to howling[Pāṇ][cf. dattadṛṣṭi]
1397.1,yajnadevam,Harappa,Inter-Riverine,-,Copper,IMPL,+930-632-920+,1,[+930-632-920+],SOLO,0,1,0.0,ref:1396.1,
1398.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-585-017-033-705-002-000+,1,[+740-585-017-033-705-002-000+],SOLO,0,1,0.0,,
1399.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+000-220-002-595-632-354-850+,1,[+000-220-002-595-632-354-850+],SOLO,0,1,0.0,,
1400.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+527-555-740-055-240-415-798-060-201+,1,[+527-555-740-055-240-415-798-060-201+],SOLO,0,1,0.0,A-samastam jaMsam,Complete[ŚBr] protection[√जंस् घञ्]
1401.1,yajnadevam,Harappa,Inter-Riverine,-,-,SEAL:S,+520-033-706-231-806-002-817+,1,[+520-033-706-231-806-002-817+],SOLO,0,1,0.0,ravasa-maYjana,O who Roars[RV] resoundly[√मञ्ज् ल्युट्]
1402.1,yajnadevam,Harappa,Inter-Riverine,-,-,SEAL:S,+740-405-590-235-002-031-480-625+,1,[+740-405-590-235-002-031-480-625+],SOLO,0,1,0.0,Basa-A-vAma-varam,The excellent[RV] splendid[RV] devourer[RV भस् अच्]
1403.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,]595-820-311-243+,1,[]595-820-311-243+],SOLO,0,1,0.0,amala-rama,"pleasingly pure[AV,MBh]"
1404.1,yajnadevam,Harappa,Inter-Riverine,-,-,SEAL:S,+740-031-504-235-060-920+,1,[+740-031-504-235-060-920+],SOLO,0,1,0.0,dama-ama-mAna,O self-restrained[ŚBr] mighty[RV] honored[MBh] one
1405.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,]745+,1,[]745+],SOLO,0,1,0.0,,
1406.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,]550[,1,[]550[],SOLO,0,1,0.0,,
1407.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+832-904-220-415-806-000[,1,[+832-904-220-415-806-000[],SOLO,0,1,0.0,,
1408.1,yajnadevam,Kalibangan,Inter-Riverine,-,Steatite,SEAL,]000-220-000[,1,[]000-220-000[],SOLO,0,1,0.0,,
1409.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+090-740-220-000[,1,[+090-740-220-000[],SOLO,0,1,0.0,,
1410.1,yajnadevam,Harappa,Inter-Riverine,-,-,SEAL:S,+236-806-002-863+,1,[+236-806-002-863+],SOLO,0,1,0.0,ravasa-nAman,Sign[RV] of the Roarer[RV]
1411.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+000[,1,[+000[],SOLO,0,1,0.0,,
1412.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+390-003-002-817+,1,[+390-003-002-817+],SOLO,0,1,0.0,ref:634.1,
1413.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-176-240-002-702-503+,1,[+740-176-240-002-702-503+],SOLO,0,1,0.0,Anava-mahan,O mighty[RV] one kind to men[RV]
1414.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+368-840-830-002-861+,1,[+368-840-830-002-861+],SOLO,0,1,0.0,rava-taqan,O Roaring[√रु अच्] punisher[√तड् शतृ]
1415.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-440-240-001-820+,1,[+740-440-240-001-820+],SOLO,0,1,0.0,rAma-pAna,O lovely[MBh] draught of Soma[RV]
1416.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+161-233-220-032-741-831+,1,[+161-233-220-032-741-831+],SOLO,0,1,0.0,SaM-Samamaya,O auspicious[RV] calmness-filled[MBh] one
1417.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,]000-931+,1,[]000-931+],SOLO,0,1,0.0,Apa,vedic deity(Vasus)[MBh]
1418.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+000/000-617-632-000+,1,[+000/000-617-632-000+],SOLO,0,1,0.0,,
1419.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+151-243[,1,[+151-243[],SOLO,0,1,0.0,,
1420.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-255-706-002-000[,1,[+740-255-706-002-000[],SOLO,0,1,0.0,,
1421.1,yajnadevam,Harappa,Inter-Riverine,-,-,SEAL:S,]000-257+,1,[]000-257+],SOLO,0,1,0.0,,
1422.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+407-004-001-740-443-388-140+,1,[+407-004-001-740-443-388-140+],SOLO,0,1,0.0,tva-pAna-Acara,O one consuming[MBh] several[RV] (Soma) drinks[RV]
1423.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+679-740-240-060-550+,1,[+679-740-240-060-550+],SOLO,0,1,0.0,aSma-mAnaka,O one who honors[√मन् ण्वुल्] the heavens[RV]
1424.1,yajnadevam,Daimabad,South India,-,-,POT:T:g,]000-000-817[,1,[]000-000-817[],SOLO,0,1,0.0,,
1425.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,]000-645+,1,[]000-645+],SOLO,0,1,0.0,,
1426.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,]000-240-235-002-460-511+,1,[]000-240-235-002-460-511+],SOLO,0,1,0.0,,
1427.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,]091+,1,[]091+],SOLO,0,1,0.0,,
1428.1,yajnadevam,Harappa,Inter-Riverine,-,-,SEAL:S,]000-740-798-240[,1,[]000-740-798-240[],SOLO,0,1,0.0,,
1429.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-575-017-235[,1,[+740-575-017-235[],SOLO,0,1,0.0,,
1430.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+090-740-240-031+,1,[+090-740-240-031+],SOLO,0,1,0.0,A-mAnaH,Complete[Ragh] honor[√मन् घञ्]
1431.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-337-484+,1,[+740-337-484+],SOLO,0,1,0.0,ref:1248.1,
1432.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+877-225+,1,[+877-225+],SOLO,0,1,0.0,SaM-hara,O auspicious[RV] Śiva[MBh]
1433.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+368-000-223+,1,[+368-000-223+],SOLO,0,1,0.0,,
1434.1,yajnadevam,Harappa,Inter-Riverine,-,-,SEAL:S,+241-220-032-002-861+,1,[+241-220-032-002-861+],SOLO,0,1,0.0,rava-Samana-mana,O Roaring[√रु अच्] destroying[MBh] meditating one[√मन् अच्]
1435.1,yajnadevam,Harappa,Inter-Riverine,-,-,SEAL:S,]235-803-002-000+,1,[]235-803-002-000+],SOLO,0,1,0.0,,
1436.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-585-798-002-861-216+,1,[+740-585-798-002-861-216+],SOLO,0,1,0.0,yaH ravasa-BARaH,He who resounds[√भण् अच्] a roar[RV][ya = visarga elided]
1437.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+281+,1,[+281+],SOLO,0,1,0.0,AyAH,The Wanderers[=maruts; RV 4.6.10]
1438.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+000-000-061-031+,1,[+000-000-061-031+],SOLO,0,1,0.0,,
1439.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-390-590-240-741-390-728+,1,[+740-390-590-240-741-390-728+],SOLO,0,1,0.0,amaraRam varaM,The gift[RV] of immortality[MBh]
1440.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-100-240-741-702-900-003+,1,[+740-100-240-741-702-900-003+],SOLO,0,1,0.0,jAnan mAna,O knowing[√ज्ञा शतृ] meditator[√मान् अच्]
1441.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-400-142-061+,1,[+740-400-142-061+],SOLO,0,1,0.0,ref:929.1,
1442.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-266+,1,[+740-266+],SOLO,0,1,0.0,ref:32.1,
1443.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,]240-740-017-503+,1,[]240-740-017-503+],SOLO,0,1,0.0,,
1444.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-390-590-742-700+,1,[+740-390-590-742-700+],SOLO,0,1,0.0,Anam varan,O breathing[RV 10.129.2] concealer[√वृ शतृ][SR: uṣnīṣiṇ]
1445.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+520-033-705-002-172-032+,1,[+520-033-705-002-172-032+],SOLO,0,1,0.0,hayavan jana,O horse-man[RV] [SR: aśvapati]
1446.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+520-033-706-002-817-808+,1,[+520-033-706-002-817-808+],SOLO,0,1,0.0,taru-aYjan,O Swift[RV] anointer[√अञ्ज् शतृँ][SR: bhiṣak]
1447.1,yajnadevam,Harappa,Inter-Riverine,-,-,SEAL:S,+740-798-003-002-416+,1,[+740-798-003-002-416+],SOLO,0,1,0.0,tva jazan,The one[RV] Destroyer[√जष् शतृ]
1448.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+368-861-575+,1,[+368-861-575+],SOLO,0,1,0.0,ref:455.1,
1449.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+527-555-231-002-817+,1,[+527-555-231-002-817+],SOLO,0,1,0.0,rava-maham,The roaring[√रु अच्] mighty[RV] one
1450.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+090-740-384-002-452-000+,1,[+090-740-384-002-452-000+],SOLO,0,1,0.0,,
1451.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,]003-741-630+,1,[]003-741-630+],SOLO,0,1,0.0,,
1452.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+000-176-002-798-590-032+,1,[+000-176-002-798-590-032+],SOLO,0,1,0.0,,
1453.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,]740-217+,1,[]740-217+],SOLO,0,1,0.0,,
1454.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-390-590-233-231-741-000+,1,[+740-390-590-233-231-741-000+],SOLO,0,1,0.0,,
1455.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,]741-390-125+,1,[]741-390-125+],SOLO,0,1,0.0,,
1456.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-900-003-002-940-705+,1,[+740-900-003-002-940-705+],SOLO,0,1,0.0,anAtma-A-vAjAn,The flesh-and-blood[śbr] steeds[RV]
1457.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-760-840-013+,1,[+740-760-840-013+],SOLO,0,1,0.0,tad-arRa,Thus[MBh] the Stream[RV] (Ganga)
1458.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-400-142-061-368[,1,[+740-400-142-061-368[],SOLO,0,1,0.0,,
1459.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-585-900-014-820+,1,[+740-585-900-014-820+],SOLO,0,1,0.0,rasa-ABAM,essence[RV] of beauty[MBh]
1460.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+861-576-545+,1,[+861-576-545+],SOLO,0,1,0.0,dada-Bara,O giving[Pāṇ] bearer[RV]
1461.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-900-482-484-900+,1,[+740-900-482-484-900+],SOLO,0,1,0.0,A-sahAn,The mighty ones[RV]
1462.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-416+,1,[+740-416+],SOLO,0,1,0.0,ref:892.2,
1463.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-100-717-002-000[,1,[+740-100-717-002-000[],SOLO,0,1,0.0,,
1464.1,yajnadevam,Harappa,Inter-Riverine,-,Faience,TAB:B,]000+,1,[]000+],SOLO,0,1,0.0,,
1464.2,yajnadevam,Harappa,Inter-Riverine,-,Faience,TAB:B,]000-240+,1,[]000-240+],SOLO,0,1,0.0,,
1465.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+138-001-595-752-455+,1,[+138-001-595-752-455+],SOLO,0,1,0.0,SarvA,The goddess Umā[Bhp]
1466.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-770-235-002-817+,1,[+740-770-235-002-817+],SOLO,0,1,0.0,rava-amatram,O roaring[√रु अच्] mighty one[RV]
1467.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-405-590-790+,1,[+740-405-590-790+],SOLO,0,1,0.0,rava-raRa,O Roaring[√रु अच्] joy[RV]
1468.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,]002-416+,1,[]002-416+],SOLO,0,1,0.0,,
1469.1,yajnadevam,Harappa,Inter-Riverine,-,-,SEAL:S,+147+,1,[+147+],SOLO,0,1,0.0,ref:1266.1,
1470.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,]921+,1,[]921+],SOLO,0,1,0.0,ref:159.1,
1471.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-032-840-233-060-550+,1,[+740-032-840-233-060-550+],SOLO,0,1,0.0,asamam daham,The unequalled[RV] destroyer[√दह् अच्]
1472.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,]233-002-817+,1,[]233-002-817+],SOLO,0,1,0.0,,
1473.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,]759+,1,[]759+],SOLO,0,1,0.0,,
1474.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,]002-000-861-031+,1,[]002-000-861-031+],SOLO,0,1,0.0,,
1475.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-798[,1,[+740-798[],SOLO,0,1,0.0,,
1476.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-017-000-233[,1,[+740-017-000-233[],SOLO,0,1,0.0,,
1477.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+165-000[,1,[+165-000[],SOLO,0,1,0.0,,
1478.1,yajnadevam,Harappa,Inter-Riverine,-,-,SEAL:S,+156-003+,1,[+156-003+],SOLO,0,1,0.0,ref:693.3,
1479.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+520-233-803-002-817+,1,[+520-233-803-002-817+],SOLO,0,1,0.0,rava-Samana,O roaring[√रु अच्] destroyer[MBh]
1480.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+090-740-220-032+,1,[+090-740-220-032+],SOLO,0,1,0.0,sa-mAna,O one with honor[MBh]
1481.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+520-175+,1,[+520-175+],SOLO,0,1,0.0,ref:39.1,
1482.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,]861+,1,[]861+],SOLO,0,1,0.0,,
1483.1,yajnadevam,Harappa,Inter-Riverine,-,-,SEAL:S,+527-140+,1,[+527-140+],SOLO,0,1,0.0,tama,O the most desired one[Kir]
1484.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+294-350-595-820-002-820+,1,[+294-350-595-820-002-820+],SOLO,0,1,0.0,rava-ravat-cala,O one who wanders[√चल् लोट्] roaringly[√रु p. रवत्] [repetition for intensity]
1485.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,]000-032-002-820+,1,[]000-032-002-820+],SOLO,0,1,0.0,,
1486.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,]003+,1,[]003+],SOLO,0,1,0.0,,
1487.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-390-590-060-795+,1,[+740-390-590-060-795+],SOLO,0,1,0.0,rama-varam,The calm[√रम् अच्] excellent one[RV]
1488.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+390-871+,1,[+390-871+],SOLO,0,1,0.0,rara,May you all(gods) give[√रा लिट् 2p]
1489.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-900-005+,1,[+740-900-005+],SOLO,0,1,0.0,pAn,O protector[√पा शतृ]
1490.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+111-833-528+,1,[+111-833-528+],SOLO,0,1,0.0,kzaRa,O destroyer[√क्षण् अच्]
1491.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+151-220-016-002-820+,1,[+151-220-016-002-820+],SOLO,0,1,0.0,ravasamaya,O Roaring one[RV; मयट्]
1492.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-798-463-350-741-590-032+,1,[+740-798-463-350-741-590-032+],SOLO,0,1,0.0,svana-Cada-han,"O roaring[RV] Coverer[=Vṛtr, BhP] killer[RV vṛtrahan]"
1493.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+156-031+,1,[+156-031+],SOLO,0,1,0.0,Aya,O wanderer[आ-√अय् अच्]
1494.1,yajnadevam,Harappa,Inter-Riverine,-,-,SEAL:S,+600-143+,1,[+600-143+],SOLO,0,1,0.0,ref:1266.1,
1495.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+407-004+,1,[+407-004+],SOLO,0,1,0.0,ref:17.1,
1496.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-904-033-741-700+,1,[+740-904-033-741-700+],SOLO,0,1,0.0,An aYjAna,"O prāṇa[√अन् क्विप्], O anointer[√अञ्ज् चानश्][SR: bhiṣak]"
1497.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-061+,1,[+740-061+],SOLO,0,1,0.0,ref:32.1,
1498.1,yajnadevam,Harappa,Inter-Riverine,-,-,SEAL:S,+740-017-503-000-060-000[,1,[+740-017-503-000-060-000[],SOLO,0,1,0.0,,
1499.1,yajnadevam,Rodji,Gujarat/Kutch,-,Clay,POT:T:g,]390-390+,1,[]390-390+],SOLO,0,1,0.0,,
1500.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+520-220[,1,[+520-220[],SOLO,0,1,0.0,,
1501.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+520-400-350-031+,1,[+520-400-350-031+],SOLO,0,1,0.0,aCinna,O undivided[√छिद् क्त] one[=Śiva; Sivagīta niṣkala]
1502.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,]482-520-033-705[,1,[]482-520-033-705[],SOLO,0,1,0.0,,
1503.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-390-590[,1,[+740-390-590[],SOLO,0,1,0.0,,
1504.1,yajnadevam,Harappa,Inter-Riverine,-,-,SEAL:S,+000-003-001-159[,1,[+000-003-001-159[],SOLO,0,1,0.0,,
1505.1,yajnadevam,Harappa,Inter-Riverine,-,Steatite,SEAL:S,+740-405-000[,1,[+740-405-000[],SOLO,0,1,0.0,,
